image1,image2,similarity
barbie_15,barbie_6,227.51703232945
barbie_15,barbie_7,373.804761874431
barbie_15,barbie_8,154.003246719022
barbie_15,barbie_9,467.274009549001
barbie_15,barbie_10,557.366127424335
barbie_15,barbie_11,298.303536687046
barbie_15,barbie_12,637.85421531883
barbie_15,barbie_13,287.062710918712
barbie_15,barbie_14,353.239295662303
barbie_16,barbie_1,204.088216220339
barbie_16,barbie_2,283.113051624258
barbie_16,barbie_3,70.4556598152341
barbie_16,barbie_4,332.03764846776
barbie_16,barbie_5,576.729572676831
barbie_16,barbie_6,354.141214771735
barbie_16,barbie_7,343.11805548528
barbie_16,barbie_8,284.015844628429
barbie_16,barbie_9,337.213582170114
barbie_16,barbie_10,427.435375232327
barbie_16,barbie_11,425.83212654754
barbie_16,barbie_12,507.828711279699
barbie_16,barbie_13,157.012738336735
barbie_16,barbie_14,223.181540455298
barbie_16,barbie_15,130.061523903113
barbie_2,barbie_1,528.094688479254
barbie_3,barbie_1,465.568469722768
barbie_3,barbie_2,64.3272881443016
barbie_4,barbie_1,710.721464428928
barbie_4,barbie_2,201.18896590022
barbie_4,barbie_3,252.810205490206
barbie_5,barbie_1,892.094725911996
barbie_5,barbie_2,364.012362427432
barbie_5,barbie_3,427.117079967542
barbie_5,barbie_4,213.784938665005
barbie_6,barbie_1,83.0060238777885
barbie_6,barbie_2,445.091001931066
barbie_6,barbie_3,382.632983418837
barbie_6,barbie_4,628.697860661224
barbie_6,barbie_5,809.08899386903
barbie_7,barbie_1,767.000651890205
barbie_7,barbie_2,239.253004160867
barbie_7,barbie_3,302.952141434914
barbie_7,barbie_4,129.495173655237
barbie_7,barbie_5,125.781556676645
barbie_7,barbie_6,684.002923970358
barbie_8,barbie_1,901.568078405619
barbie_8,barbie_2,382.38854585356
barbie_8,barbie_3,439.755613949384
barbie_8,barbie_4,191.441897190766
barbie_8,barbie_5,111.004504413109
barbie_8,barbie_6,819.285664466308
barbie_8,barbie_7,177.485210651479
barbie_9,barbie_1,607.003294883973
barbie_9,barbie_2,79.4040301244213
barbie_9,barbie_3,143.544418212622
barbie_9,barbie_4,144.589072892802
barbie_9,barbie_5,285.212201702522
barbie_9,barbie_6,524.000954197605
barbie_9,barbie_7,160.028122528511
barbie_9,barbie_8,310.93407661432
barbie_10,barbie_1,826.038740011629
barbie_10,barbie_2,298.006711333822
barbie_10,barbie_3,361.311499955371
barbie_10,barbie_4,161.198635229955
barbie_10,barbie_5,66.1891229734916
barbie_10,barbie_6,743.032973696323
barbie_10,barbie_7,59.6824932455071
barbie_10,barbie_8,133.958948935859
barbie_10,barbie_9,219.082176363117
barbie_11,barbie_1,166.012047755577
barbie_11,barbie_2,362.088386999639
barbie_11,barbie_3,299.736550991033
barbie_11,barbie_4,546.970748760845
barbie_11,barbie_5,726.083328551207
barbie_11,barbie_6,83.0060238777885
barbie_11,barbie_7,601.007487474158
barbie_11,barbie_8,737.165517370421
barbie_11,barbie_9,441.0
barbie_11,barbie_10,660.02727216381
barbie_12,barbie_1,842.929415787585
barbie_12,barbie_2,327.39273052406
barbie_12,barbie_3,382.962139120827
barbie_12,barbie_4,132.230858728211
barbie_12,barbie_5,130.142229887151
barbie_12,barbie_6,760.84426790244
barbie_12,barbie_7,145.794375748861
barbie_12,barbie_8,60.2079728939615
barbie_12,barbie_9,259.239271716305
barbie_12,barbie_10,121.202310209006
barbie_12,barbie_11,678.983063117189
barbie_13,barbie_1,217.082933460924
barbie_13,barbie_2,311.025722408935
barbie_13,barbie_3,248.581978429652
barbie_13,barbie_4,496.23583103198
barbie_13,barbie_5,675.036295320481
barbie_13,barbie_6,134.093251135171
barbie_13,barbie_7,550.044543650785
barbie_13,barbie_8,686.221538571911
barbie_13,barbie_9,390.020512281085
barbie_13,barbie_10,609.003284063395
barbie_13,barbie_11,51.1566222497147
barbie_13,barbie_12,628.160011462048
barbie_14,barbie_1,701.017831442254
barbie_14,barbie_2,173.649071405522
barbie_14,barbie_3,237.655212440207
barbie_14,barbie_4,116.004310264748
barbie_14,barbie_5,191.846292640749
barbie_14,barbie_6,618.029125527268
barbie_14,barbie_7,66.1211010192662
barbie_14,barbie_8,231.311478314415
barbie_14,barbie_9,94.2602779541839
barbie_14,barbie_10,125.674181914982
barbie_14,barbie_11,535.04579243276
barbie_14,barbie_12,188.095720312824
barbie_14,barbie_13,484.124983862638
barbie_15,barbie_1,408.099252633474
barbie_15,barbie_2,121.49485585818
barbie_15,barbie_3,65.3681879816169
barbie_15,barbie_4,317.546846937582
barbie_15,barbie_5,484.499742001995
barbie_15,barbie_6,325.153809757782
barbie_15,barbie_7,359.089125427101
barbie_15,barbie_8,502.905557734253
barbie_15,barbie_9,199.303788222904
barbie_15,barbie_10,418.345550950408
barbie_15,barbie_11,242.249871000998
barbie_15,barbie_12,446.843373006695
barbie_15,barbie_13,191.588099839212
barbie_15,barbie_14,293.027302482209
barbie_16,barbie_1,274.535972142086
barbie_16,barbie_2,255.706863419815
barbie_16,barbie_3,192.093727122985
barbie_16,barbie_4,436.766528021551
barbie_16,barbie_5,619.206750609197
barbie_16,barbie_6,192.052076270995
barbie_16,barbie_7,494.910092845155
barbie_16,barbie_8,627.236000242333
barbie_16,barbie_9,335.089540272447
barbie_16,barbie_10,553.398590529466
barbie_16,barbie_11,110.353975913875
barbie_16,barbie_12,568.858506133116
barbie_16,barbie_13,60.5392434706612
barbie_16,barbie_14,429.348343422913
barbie_16,barbie_15,140.246212070059
barbie_2,barbie_1,343.546212320846
barbie_3,barbie_1,271.89152248645
barbie_3,barbie_2,548.205253531923
barbie_4,barbie_1,348.76066291943
barbie_4,barbie_2,227.635673829916
barbie_4,barbie_3,614.645426241829
barbie_5,barbie_1,512.137676801854
barbie_5,barbie_2,379.390300350444
barbie_5,barbie_3,782.828205930267
barbie_5,barbie_4,177.496478838314
barbie_6,barbie_1,157.028659804508
barbie_6,barbie_2,491.684858420513
barbie_6,barbie_3,159.665274872152
barbie_6,barbie_4,502.059757399455
barbie_6,barbie_5,658.283373631751
barbie_7,barbie_1,273.034796317246
barbie_7,barbie_2,352.822901751006
barbie_7,barbie_3,540.715267030625
barbie_7,barbie_4,178.353581405028
barbie_7,barbie_5,274.963633959111
barbie_7,barbie_6,399.281855335301
barbie_8,barbie_1,474.573492727944
barbie_8,barbie_2,140.071410359145
barbie_8,barbie_3,649.849982688312
barbie_8,barbie_4,338.351887832771
barbie_8,barbie_5,455.535948087525
barbie_8,barbie_6,615.208907607814
barbie_8,barbie_7,485.773609822518
barbie_9,barbie_1,591.997466210794
barbie_9,barbie_2,419.076365356005
barbie_9,barbie_3,860.753158576836
barbie_9,barbie_4,247.202346267182
barbie_9,barbie_5,88.0227243386615
barbie_9,barbie_6,741.035086888603
barbie_9,barbie_7,362.6086044208
barbie_9,barbie_8,471.059444231829
barbie_10,barbie_1,449.00445432089
barbie_10,barbie_2,183.15294155432
barbie_10,barbie_3,693.894804707457
barbie_10,barbie_4,150.986754385939
barbie_10,barbie_5,223.37860237722
barbie_10,barbie_6,606.000825081947
barbie_10,barbie_7,328.817578605524
barbie_10,barbie_8,232.647802482637
barbie_10,barbie_9,242.985596280932
barbie_11,barbie_1,304.026314650558
barbie_11,barbie_2,634.633752647935
barbie_11,barbie_3,159.238814363835
barbie_11,barbie_4,646.932763121485
barbie_11,barbie_5,798.36144696497
barbie_11,barbie_6,147.003401321194
barbie_11,barbie_7,531.853363249684
barbie_11,barbie_8,753.331268433748
barbie_11,barbie_9,882.635258756413
barbie_11,barbie_10,753.002656037812
barbie_12,barbie_1,554.014440245017
barbie_12,barbie_2,271.38901967471
barbie_12,barbie_3,798.033207329119
barbie_12,barbie_4,237.92856070678
barbie_12,barbie_5,235.696839181182
barbie_12,barbie_6,711.034457674169
barbie_12,barbie_7,414.236647340623
barbie_12,barbie_8,274.40116617828
barbie_12,barbie_9,215.03720608304
barbie_12,barbie_10,105.171288857749
barbie_12,barbie_11,858.037295226728
barbie_13,barbie_1,228.1074308303
barbie_13,barbie_2,152.410629550566
barbie_13,barbie_3,478.338792071059
barbie_13,barbie_4,149.214610544678
barbie_13,barbie_5,326.710881361488
barbie_13,barbie_6,385.020778660061
barbie_13,barbie_7,208.865985742054
barbie_13,barbie_8,291.926360577458
barbie_13,barbie_9,393.395475317142
barbie_13,barbie_10,221.056553849914
barbie_13,barbie_11,532.008458579373
barbie_13,barbie_12,326.185530028541
barbie_14,barbie_1,405.77087130547
barbie_14,barbie_2,353.624094201738
barbie_14,barbie_3,677.63190597846
barbie_14,barbie_4,126.063476074555
barbie_14,barbie_5,123.016259087976
barbie_14,barbie_6,545.061464423968
barbie_14,barbie_7,153.055545472877
barbie_14,barbie_8,461.139892006753
barbie_14,barbie_9,211.0379112861
barbie_14,barbie_10,250.449595727364
barbie_14,barbie_11,681.892953475837
barbie_14,barbie_12,306.897376984555
barbie_14,barbie_13,255.384024559094
barbie_15,barbie_1,413.043581235685
barbie_15,barbie_2,741.442512943519
barbie_15,barbie_3,229.804264538324
barbie_15,barbie_4,755.058275896636
barbie_15,barbie_5,903.965707314166
barbie_15,barbie_6,256.017577521544
barbie_15,barbie_7,634.678658850288
barbie_15,barbie_8,857.324326028371
barbie_15,barbie_9,988.935791646758
barbie_15,barbie_10,862.009280692499
barbie_15,barbie_11,109.018347079746
barbie_15,barbie_12,967.051704925854
barbie_15,barbie_13,641.000780030727
barbie_15,barbie_14,786.094778000719
barbie_16,barbie_1,150.213181845003
barbie_16,barbie_2,207.624661348309
barbie_16,barbie_3,403.941827495
barbie_16,barbie_4,212.720473861826
barbie_16,barbie_5,387.020671282556
barbie_16,barbie_6,307.040713912667
barbie_16,barbie_7,209.475535564419
barbie_16,barbie_8,346.225360134118
barbie_16,barbie_9,459.922819612161
barbie_16,barbie_10,299.060194609714
barbie_16,barbie_11,454.017620803422
barbie_16,barbie_12,404.178178530212
barbie_16,barbie_13,78.0064099930256
barbie_16,barbie_14,298.46607847459
barbie_16,barbie_15,563.003552386661
barbie_2,barbie_1,288.780193226613
barbie_3,barbie_1,307.59226258149
barbie_3,barbie_2,593.973905150723
barbie_4,barbie_1,728.146276513174
barbie_4,barbie_2,439.368865533278
barbie_4,barbie_3,1032.12402355531
barbie_5,barbie_1,710.815025164775
barbie_5,barbie_2,428.812313256044
barbie_5,barbie_3,1005.50534558499
barbie_5,barbie_4,119.402680036924
barbie_6,barbie_1,186.034942954274
barbie_6,barbie_2,131.045793522722
barbie_6,barbie_3,477.319599429984
barbie_6,barbie_4,557.000897665345
barbie_6,barbie_5,529.060488035158
barbie_7,barbie_1,778.472864010044
barbie_7,barbie_2,490.14487654162
barbie_7,barbie_3,1080.5466209285
barbie_7,barbie_4,59.0338885725818
barbie_7,barbie_5,113.991227732664
barbie_7,barbie_6,603.85842711682
barbie_8,barbie_1,933.964132073604
barbie_8,barbie_2,645.697297500927
barbie_8,barbie_3,1235.49585187487
barbie_8,barbie_4,209.30838492521
barbie_8,barbie_5,243.032919580867
barbie_8,barbie_6,758.451053133951
barbie_8,barbie_7,155.55384919699
barbie_9,barbie_1,631.862326776965
barbie_9,barbie_2,345.114473761968
barbie_9,barbie_3,938.580310895131
barbie_9,barbie_4,114.354711315276
barbie_9,barbie_5,188.063818955162
barbie_9,barbie_6,470.307346317278
barbie_9,barbie_7,173.349358233597
barbie_9,barbie_8,319.920302575501
barbie_10,barbie_1,462.044370163732
barbie_10,barbie_2,176.85304634074
barbie_10,barbie_3,762.585077220896
barbie_10,barbie_4,271.587923148287
barbie_10,barbie_5,252.049598293669
barbie_10,barbie_6,285.954541841881
barbie_10,barbie_7,318.001572323157
barbie_10,barbie_8,472.950314515172
barbie_10,barbie_9,196.888293202008
barbie_11,barbie_1,232.112041910798
barbie_11,barbie_2,494.920195587127
barbie_11,barbie_3,143.013985330107
barbie_11,barbie_4,924.599913476094
barbie_11,barbie_5,887.478450442601
barbie_11,barbie_6,368.517299458248
barbie_11,barbie_7,969.700984840172
barbie_11,barbie_8,1123.02315203205
barbie_11,barbie_9,838.514162074798
barbie_11,barbie_10,653.027564502449
barbie_12,barbie_1,465.295604965274
barbie_12,barbie_2,186.938492558381
barbie_12,barbie_3,772.875798560157
barbie_12,barbie_4,281.128084687389
barbie_12,barbie_5,311.849322590254
barbie_12,barbie_6,317.718428801352
barbie_12,barbie_7,338.195209901027
barbie_12,barbie_8,490.062240944964
barbie_12,barbie_9,172.191753577226
barbie_12,barbie_10,122.641754716736
barbie_12,barbie_11,680.405761292481
barbie_13,barbie_1,177.859495107796
barbie_13,barbie_2,135.48431643552
barbie_13,barbie_3,483.910115620659
barbie_13,barbie_4,564.249058483929
barbie_13,barbie_5,562.640204749003
barbie_13,barbie_6,124.631456703354
barbie_13,barbie_7,617.629338681381
barbie_13,barbie_8,772.800750517234
barbie_13,barbie_9,462.086571975425
barbie_13,barbie_10,310.742658803068
barbie_13,barbie_11,405.652560696959
barbie_13,barbie_12,291.893816309973
barbie_14,barbie_1,631.294701387553
barbie_14,barbie_2,343.925864104461
barbie_14,barbie_3,932.308961664533
barbie_14,barbie_4,107.70329614269
barbie_14,barbie_5,101.788997440784
barbie_14,barbie_6,455.405313978658
barbie_14,barbie_7,148.529458357593
barbie_14,barbie_8,303.199604221378
barbie_14,barbie_9,101.257098516598
barbie_14,barbie_10,169.752761391384
barbie_14,barbie_11,821.250875189792
barbie_14,barbie_12,211.0379112861
barbie_14,barbie_13,474.266802548945
barbie_15,barbie_1,193.659494990563
barbie_15,barbie_2,482.230235468495
barbie_15,barbie_3,117.596768663089
barbie_15,barbie_4,921.497151379211
barbie_15,barbie_5,900.529844036276
barbie_15,barbie_6,371.635574185249
barbie_15,barbie_7,971.285745802954
barbie_15,barbie_8,1126.65922088269
barbie_15,barbie_9,825.465929036444
barbie_15,barbie_10,654.019112870564
barbie_15,barbie_11,126.822710899902
barbie_15,barbie_12,658.15803573306
barbie_15,barbie_13,367.763510968666
barbie_15,barbie_14,823.643733661587
barbie_16,barbie_1,84.8999411071645
barbie_16,barbie_2,289.084762656215
barbie_16,barbie_3,316.166095589012
barbie_16,barbie_4,720.594893126506
barbie_16,barbie_5,689.528824633169
barbie_16,barbie_6,163.600122249343
barbie_16,barbie_7,767.127108111817
barbie_16,barbie_8,921.414673206369
barbie_16,barbie_9,632.785903762086
barbie_16,barbie_10,449.409612714281
barbie_16,barbie_11,205.883462181886
barbie_16,barbie_12,474.994736812946
barbie_16,barbie_13,211.834841326917
barbie_16,barbie_14,618.612156362935
barbie_16,barbie_15,217.86234185834
barbie_2,barbie_1,366.771045749252
barbie_3,barbie_1,841.9649636416
barbie_3,barbie_2,537.447671871411
barbie_4,barbie_1,705.728701414361
barbie_4,barbie_2,732.596751289548
barbie_4,barbie_3,703.786899565486
barbie_5,barbie_1,1232.15096477664
barbie_5,barbie_2,1033.78382653241
barbie_5,barbie_3,571.224124140429
barbie_5,barbie_4,709.764045299563
barbie_6,barbie_1,232.034480196371
barbie_6,barbie_2,410.776094728016
barbie_6,barbie_3,742.606894662311
barbie_6,barbie_4,474.557688800845
barbie_6,barbie_5,1046.87152984499
barbie_7,barbie_1,396.232255123179
barbie_7,barbie_2,245.725456556703
barbie_7,barbie_3,459.787994623609
barbie_7,barbie_4,489.359785842687
barbie_7,barbie_5,849.491612671956
barbie_7,barbie_6,288.513431229813
barbie_8,barbie_1,1020.48468876314
barbie_8,barbie_2,767.91926658992
barbie_8,barbie_3,267.540651116798
barbie_8,barbie_4,671.03651167429
barbie_8,barbie_5,305.785872793365
barbie_8,barbie_6,871.736772196745
barbie_8,barbie_7,624.378891379265
barbie_9,barbie_1,964.370260843832
barbie_9,barbie_2,809.071690272253
barbie_9,barbie_3,459.787994623609
barbie_9,barbie_4,438.001141551024
barbie_9,barbie_5,283.143073374575
barbie_9,barbie_6,769.187883419909
barbie_9,barbie_7,597.670477771824
barbie_9,barbie_8,283.980633142473
barbie_10,barbie_1,1095.50536283489
barbie_10,barbie_2,990.182306446646
barbie_10,barbie_3,670.904613190281
barbie_10,barbie_4,456.084422009785
barbie_10,barbie_5,316.227766016838
barbie_10,barbie_6,880.247692413902
barbie_10,barbie_7,761.821501403052
barbie_10,barbie_8,470.804630393542
barbie_10,barbie_9,211.532503412596
barbie_11,barbie_1,400.0799920016
barbie_11,barbie_2,509.848016569644
barbie_11,barbie_3,709.304589016594
barbie_11,barbie_4,307.774267930248
barbie_11,barbie_5,925.127018306135
barbie_11,barbie_6,168.0476123008
barbie_11,barbie_7,310.52214091752
barbie_11,barbie_8,788.495402649882
barbie_11,barbie_9,642.50291828131
barbie_11,barbie_10,730.241056090384
barbie_12,barbie_1,1154.71251833519
barbie_12,barbie_2,1007.00049652421
barbie_12,barbie_3,619.806421393002
barbie_12,barbie_4,563.336489143034
barbie_12,barbie_5,180.80099557248
barbie_12,barbie_6,951.134585639698
barbie_12,barbie_7,794.997484272749
barbie_12,barbie_8,385.240184819808
barbie_12,barbie_9,198.285148208332
barbie_12,barbie_10,136.091880727691
barbie_12,barbie_11,812.591533305633
barbie_13,barbie_1,514.388957890816
barbie_13,barbie_2,149.856598119669
barbie_13,barbie_3,468.756866616373
barbie_13,barbie_4,819.01953578654
barbie_13,barbie_5,1011.25268850075
barbie_13,barbie_6,552.307885151027
barbie_13,barbie_7,335.672459400529
barbie_13,barbie_8,723.920575753998
barbie_13,barbie_9,817.749350351316
barbie_13,barbie_10,1014.3648258886
barbie_13,barbie_11,632.800126422238
barbie_13,barbie_12,1011.01780399754
barbie_14,barbie_1,646.628950790173
barbie_14,barbie_2,509.28381085599
barbie_14,barbie_3,381.874324876654
barbie_14,barbie_4,326.74148802991
barbie_14,barbie_5,586.400034106411
barbie_14,barbie_6,465.086013550182
barbie_14,barbie_7,281.049817648046
barbie_14,barbie_8,418.867520822515
barbie_14,barbie_9,320.039060116105
barbie_14,barbie_10,482.345311991316
barbie_14,barbie_11,369.628191565524
barbie_14,barbie_12,515.538553359494
barbie_14,barbie_13,550.618742870237
barbie_15,barbie_1,736.321940458112
barbie_15,barbie_2,384.360507856882
barbie_15,barbie_3,224.37691503361
barbie_15,barbie_4,803.204208156307
barbie_15,barbie_5,795.005660357208
barbie_15,barbie_6,699.120876529946
barbie_15,barbie_7,416.136996672971
barbie_15,barbie_8,491.915643174722
barbie_15,barbie_9,657.343137181792
barbie_15,barbie_10,867.761487967748
barbie_15,barbie_11,718.182428077992
barbie_15,barbie_12,832.365905116254
barbie_15,barbie_13,274.448537981167
barbie_15,barbie_14,481.976140488303
barbie_16,barbie_1,199.123077517399
barbie_16,barbie_2,168.1457700925
barbie_16,barbie_3,663.895323074353
barbie_16,barbie_4,687.387081635959
barbie_16,barbie_5,1105.9990958405
barbie_16,barbie_6,280.103552280224
barbie_16,barbie_7,258.321505105556
barbie_16,barbie_8,866.635448155682
barbie_16,barbie_9,855.796704831235
barbie_16,barbie_10,1014.38552828794
barbie_16,barbie_11,416.367626022965
barbie_16,barbie_12,1052.77395484501
barbie_16,barbie_13,317.127734517182
barbie_16,barbie_14,537.640214269729
barbie_16,barbie_15,540.496068440835
barbie_2,barbie_1,474.014767702442
barbie_3,barbie_1,151.60804727982
barbie_3,barbie_2,460.379191536716
barbie_4,barbie_1,335.959819026026
barbie_4,barbie_2,507.445563582932
barbie_4,barbie_3,184.352922406996
barbie_5,barbie_1,796.005653246257
barbie_5,barbie_2,878.171395571502
barbie_5,barbie_3,646.11144549528
barbie_5,barbie_4,465.568469722768
barbie_6,barbie_1,192.260240299444
barbie_6,barbie_2,281.783604916965
barbie_6,barbie_3,214.981394543807
barbie_6,barbie_4,345.023187626571
barbie_6,barbie_5,799.58051502022
barbie_7,barbie_1,483.451135069512
barbie_7,barbie_2,586.365926704477
barbie_7,barbie_3,331.84333653096
barbie_7,barbie_4,147.492372684149
barbie_7,barbie_5,323.882694814033
barbie_7,barbie_6,476.055669013614
barbie_8,barbie_1,796.769728340629
barbie_8,barbie_2,840.004761891264
barbie_8,barbie_3,645.359589686246
barbie_8,barbie_4,461.502979405334
barbie_8,barbie_5,71.2530701092942
barbie_8,barbie_6,783.199846782416
barbie_8,barbie_7,314.701445818096
barbie_9,barbie_1,628.484685573165
barbie_9,barbie_2,668.177371661148
barbie_9,barbie_3,477.068129306496
barbie_9,barbie_4,293.127958407246
barbie_9,barbie_5,209.995238041247
barbie_9,barbie_6,603.990893971093
barbie_9,barbie_7,146.894519979474
barbie_9,barbie_8,179.869397063536
barbie_10,barbie_1,403.550492503726
barbie_10,barbie_2,395.77392536649
barbie_10,barbie_3,270.148107526224
barbie_10,barbie_4,159.154013458662
barbie_10,barbie_5,492.836686946092
barbie_10,barbie_6,328.373263223424
barbie_10,barbie_7,190.965965554075
barbie_10,barbie_8,465.42990879401
barbie_10,barbie_9,286.122351451263
barbie_11,barbie_1,171.84295155752
barbie_11,barbie_2,401.138380113397
barbie_11,barbie_3,61.0327780786685
barbie_11,barbie_4,184.837766703669
barbie_11,barbie_5,649.849982688312
barbie_11,barbie_6,171.400116686075
barbie_11,barbie_7,328.001524386702
barbie_11,barbie_8,642.376836444154
barbie_11,barbie_9,468.124983311081
barbie_11,barbie_10,231.92455669894
barbie_12,barbie_1,621.711347813437
barbie_12,barbie_2,719.700632207587
barbie_12,barbie_3,470.956473572665
barbie_12,barbie_4,289.043249358984
barbie_12,barbie_5,176.918060129541
barbie_12,barbie_6,623.567959407794
barbie_12,barbie_7,147.512711316686
barbie_12,barbie_8,178.070210872004
barbie_12,barbie_9,85.2877482408816
barbie_12,barbie_10,326.220784132464
barbie_12,barbie_11,473.01691301686
barbie_13,barbie_1,314.574315544038
barbie_13,barbie_2,159.45218719102
barbie_13,barbie_3,314.159195313459
barbie_13,barbie_4,399.652348923411
barbie_13,barbie_5,822.953218597509
barbie_13,barbie_6,122.331516789419
barbie_13,barbie_7,508.047241897838
barbie_13,barbie_8,796.309613153075
barbie_13,barbie_9,617.162863432336
barbie_13,barbie_10,331.040782986024
barbie_13,barbie_11,258.860966543819
barbie_13,barbie_12,652.331204220678
barbie_14,barbie_1,363.494154010763
barbie_14,barbie_2,442.974039871413
barbie_14,barbie_3,218.835554698043
barbie_14,barbie_4,85.0235261559999
barbie_14,barbie_5,475.429279704143
barbie_14,barbie_6,324.992307601272
barbie_14,barbie_7,154.314613695528
barbie_14,barbie_8,458.495365298277
barbie_14,barbie_9,280.044639298809
barbie_14,barbie_10,74.1687265631546
barbie_14,barbie_11,194.180328560851
barbie_14,barbie_12,300.780650973429
barbie_14,barbie_13,354.295074761137
barbie_15,barbie_1,266.745196770251
barbie_15,barbie_2,297.860705699829
barbie_15,barbie_3,180.897761180176
barbie_15,barbie_4,218.160491381918
barbie_15,barbie_5,650.083071614698
barbie_15,barbie_6,157.813180691601
barbie_15,barbie_7,329.83025937594
barbie_15,barbie_8,629.518069637401
barbie_15,barbie_9,449.722136435377
barbie_15,barbie_10,170.575496481763
barbie_15,barbie_11,120.668968670491
barbie_15,barbie_12,476.239435578365
barbie_15,barbie_13,182.043950737178
barbie_15,barbie_14,175.570498660794
barbie_16,barbie_1,106.531685427388
barbie_16,barbie_2,368.229547972457
barbie_16,barbie_3,151.953940389843
barbie_16,barbie_4,314.814230936278
barbie_16,barbie_5,779.714050149156
barbie_16,barbie_6,87.3670418407308
barbie_16,barbie_7,457.246104412055
barbie_16,barbie_8,771.023345950043
barbie_16,barbie_9,595.214247141313
barbie_16,barbie_10,339.77934016064
barbie_16,barbie_11,129.988461026354
barbie_16,barbie_12,602.83496912505
barbie_16,barbie_13,209.002392330806
barbie_16,barbie_14,316.930591770501
barbie_16,barbie_15,181.135308540328
barbie_2,barbie_1,108.93117092917
barbie_3,barbie_1,446.417965588304
barbie_3,barbie_2,374.525032541217
barbie_4,barbie_1,606.297781622199
barbie_4,barbie_2,501.099790460942
barbie_4,barbie_3,309.919344346235
barbie_5,barbie_1,809.830229122129
barbie_5,barbie_2,702.299793535496
barbie_5,barbie_3,510.201920811751
barbie_5,barbie_4,212.809774211618
barbie_6,barbie_1,115.676272415738
barbie_6,barbie_2,183.294844444682
barbie_6,barbie_3,551.661127867462
barbie_6,barbie_4,676.283964026946
barbie_6,barbie_5,870.002298847538
barbie_7,barbie_1,769.583003970332
barbie_7,barbie_2,662.872536767062
barbie_7,barbie_3,460.244500238732
barbie_7,barbie_4,166.904164118215
barbie_7,barbie_5,50.2493781056045
barbie_7,barbie_6,833.614419261087
barbie_8,barbie_1,422.058052878985
barbie_8,barbie_2,355.759750393436
barbie_8,barbie_3,34.2052627529741
barbie_8,barbie_4,339.458392148434
barbie_8,barbie_5,542.180781658664
barbie_8,barbie_6,529.648940336899
barbie_8,barbie_7,492.366733238549
barbie_9,barbie_1,747.018741398099
barbie_9,barbie_2,644.596773184601
barbie_9,barbie_3,389.566425658064
barbie_9,barbie_4,151.538773916117
barbie_9,barbie_5,147.85127662621
barbie_9,barbie_6,822.982381342395
barbie_9,barbie_7,104.139329746259
barbie_9,barbie_8,423.249335498592
barbie_10,barbie_1,735.144203541047
barbie_10,barbie_2,629.11445699491
barbie_10,barbie_3,420.620969520066
barbie_10,barbie_4,129.876864760434
barbie_10,barbie_5,89.6437393240599
barbie_10,barbie_6,801.820428774423
barbie_10,barbie_7,39.6610640301039
barbie_10,barbie_8,452.711828871303
barbie_10,barbie_9,80.8949936646267
barbie_11,barbie_1,513.532861655415
barbie_11,barbie_2,440.638173561937
barbie_11,barbie_3,67.1192967781993
barbie_11,barbie_4,300.308175046901
barbie_11,barbie_5,485.86932399566
barbie_11,barbie_6,618.566892098179
barbie_11,barbie_7,435.63516846095
barbie_11,barbie_8,94.8314293892062
barbie_11,barbie_9,354.492595127176
barbie_11,barbie_10,396.6875344651
barbie_12,barbie_1,683.006588548017
barbie_12,barbie_2,578.584479570615
barbie_12,barbie_3,357.022408260322
barbie_12,barbie_4,78.644770964127
barbie_12,barbie_5,153.222061074768
barbie_12,barbie_6,754.629047943425
barbie_12,barbie_7,103.227903204512
barbie_12,barbie_8,389.154211078333
barbie_12,barbie_9,75.7165767847438
barbie_12,barbie_10,63.6003144646314
barbie_12,barbie_11,333.901182986823
barbie_13,barbie_1,464.956987257961
barbie_13,barbie_2,373.434063791722
barbie_13,barbie_3,114.236596587959
barbie_13,barbie_4,200.249843945008
barbie_13,barbie_5,407.848010906024
barbie_13,barbie_6,556.722552084968
barbie_13,barbie_7,358.899707439279
barbie_13,barbie_8,140.58449416632
barbie_13,barbie_9,302.218464028921
barbie_13,barbie_10,319.411959700948
barbie_13,barbie_11,131.015266286032
barbie_13,barbie_12,256.719691492491
barbie_14,barbie_1,578.364072189828
barbie_14,barbie_2,470.239300782059
barbie_14,barbie_3,347.816043333254
barbie_14,barbie_4,80.9567785920364
barbie_14,barbie_5,233.053641893878
barbie_14,barbie_6,637.007064325036
barbie_14,barbie_7,198.133793180265
barbie_14,barbie_8,373.044233302165
barbie_14,barbie_9,218.600091491289
barbie_14,barbie_10,170.79227148791
barbie_14,barbie_11,352.012783858768
barbie_14,barbie_12,143.055933117085
barbie_14,barbie_13,233.585102264678
barbie_15,barbie_1,194.12624758131
barbie_15,barbie_2,180.80099557248
barbie_15,barbie_3,278.88707392061
barbie_15,barbie_4,512.987329278219
barbie_15,barbie_5,725.691394464617
barbie_15,barbie_6,309.612661239814
barbie_15,barbie_7,679.574131349921
barbie_15,barbie_8,248.909622152298
barbie_15,barbie_9,633.971608197086
barbie_15,barbie_10,641.410944714853
barbie_15,barbie_11,343.722271608926
barbie_15,barbie_12,581.753384175803
barbie_15,barbie_13,332.661990615099
barbie_15,barbie_14,510.538930934753
barbie_16,barbie_1,67.1192967781993
barbie_16,barbie_2,78.9240140895026
barbie_16,barbie_3,450.619573476342
barbie_16,barbie_4,575.392040264722
